complaint_id,txn_id,user_id,merchant_id,complaint_text,disputed_amount_clean,transaction_timestamp_clean,reported_timestamp_clean,bank_response_timestamp_clean,resolution_status_clean,severity_clean,reason_code_clean,channel_clean,report_delay_days,txn_fk_valid,user_fk_valid,merchant_fk_valid,txn_amount,merchant_category_final,txn_status,disputed_amount_imputed
CBK0002340,TXN00012698,USR17047,MCH3815,user reports money deducted but merchant denies receiving payment.,2283.53,2026-03-12 00:00:00,2026-03-14 00:00:00,2026-03-25 05:16:35,PENDING_BANK,HIGH,Account Takeover,Email,2.0,True,False,False,20900.37,,SUCCESS,False
CBK0001252,TXN00004709,USR59225,MCH8154,user claims account was compromised before transaction.,741.74,2026-01-21 02:55:00,2026-01-22 20:55:00,2026-01-30 00:00:00,PENDING_BANK,LOW,Wrong Amount,App,1.0,True,True,True,20508.13,Transportation,SUCCESS,False
CBK0001041,TXN00010337,USR26761,MCH7733,Merchant service was not delivered after payment.,2203.0,2026-01-05 00:00:00,2026-01-13 08:17:17,2026-02-05 00:00:00,PENDING_BANK,LOW,Suspected Fraud,Chatbot,8.0,True,True,True,6258.92,Grocery,SUCCESS,False
CBK0000450,TXN00001983,USR22405,MCH9291,User claims account was compromised before transaction.,1315.22,2026-03-01 22:52:22,2026-03-12 00:00:00,2026-03-23 00:00:00,CLOSED,HIGH,Unauthorized Transaction,Branch,10.0,True,False,True,11460.09,Grocery,SUCCESS,False
CBK0000944,TXN00005837,USR50434,MCH6459,Complaint received after multiple failed attempts.,438.11,,2026-02-24 00:00:00,,REJECTED,LOW,Duplicate Debit,Call Center,,True,True,False,22166.02,Telecom,SUCCESS,False
CBK0000402,TXN00002200,USR69672,MCH6960,payment made to unknown merchant as per customer statement.,3741.98,2026-02-09 08:40:20,2026-02-12 00:00:00,,IN_PROGRESS,LOW,Customer Dispute,Call Center,2.0,True,False,True,9516.21,Transportation,SUCCESS,False
CBK0001528,TXN00007889,USR97360,MCH4970,Customer says transaction was not authorized.,3625.88,2026-03-20 00:00:00,,2026-04-05 00:00:00,PENDING_BANK,MEDIUM,Suspected Fraud,IVR,,True,False,False,7921.89,Restaurant,SUCCESS,False
CBK0001228,TXN00005490,USR81497,MCH2383,Customer says amount was debited twice.,22878.31,2026-03-22 00:00:00,2026-03-25 00:00:00,2026-04-13 00:00:00,OPEN,MEDIUM,Suspected Fraud,Branch,3.0,True,True,True,22878.31,,SUCCESS,True
CBK0001342,TXN00000213,USR40195,MCH3586,payment made to unknown merchant as per customer statement.,658.27,2026-02-17 07:41:15,2026-02-24 23:41:15,2026-03-09 00:00:00,CLOSED,MEDIUM,Customer Dispute,Branch,7.0,True,False,True,16302.51,Grocery,SUCCESS,False
CBK0002105,TXN00012640,USR96038,MCH7326,user reports money deducted but merchant denies receiving payment.,3800.84,2026-02-19 00:00:00,2026-03-07 00:00:00,2026-03-17 04:15:00,IN_PROGRESS,HIGH,Duplicate Debit,Chatbot,16.0,True,True,True,18663.0,Grocery,FAILED,False
CBK0002339,TXN00002981,USR58082,MCH2266,Suspicious high-value payment disputed by cust.,7275.81,2026-02-11 21:42:41,2026-02-13 19:42:41,,REJECTED,HIGH,Customer Dispute,Call Center,1.0,True,False,True,10947.0,Department Store,SUCCESS,False
CBK0002209,TXN00007219,USR48423,MCH2383,User reports money deducted but merchant denies receiving payment. call dropped,5143.78,2026-02-21 00:00:00,2026-02-24 01:52:32,2026-03-01 00:00:00,RESOLVED,LOW,Service Not Delivered,Chatbot,3.0,True,False,True,23443.24,Department Store,SUCCESS,False
CBK0002399,TXN00015080,USR43847,MCH7901,Customer says transaction was not authorized.,17242.91,2026-02-15 00:00:00,2026-02-16 00:00:00,2026-03-17 00:00:00,CLOSED,MEDIUM,Duplicate Debit,Branch,1.0,True,False,True,9830.0,Restaurant,SUCCESS,False
CBK0000113,TXN00008131,USR37470,MCH4899,Suspicious high-value payment disputed by customer.,2367.83,2026-03-27 23:37:00,2026-03-31 00:00:00,,RESOLVED,LOW,Service Not Delivered,App,3.0,True,True,False,19461.51,Apparel,SUCCESS,False
CBK0001248,TXN00012952,USR21667,MCH2739,Customer says transaction was not authorized.,596.6,2026-02-02 08:39:00,2026-02-18 02:39:13,,PENDING_BANK,LOW,Service Not Delivered,Chatbot,15.0,True,True,False,21237.06,Misc Retail,SUCCESS,False
CBK0002189,TXN00001962,USR79577,MCH4590,User reports money deducted but merchant denies receiving payment.,10253.52,2026-03-19 00:00:00,2026-03-24 13:53:58,2026-03-26 00:00:00,RESOLVED,MEDIUM,Service Not Delivered,Call Center,5.0,True,False,False,10253.52,Medical / Pharmacy,SUCCESS,True
CBK0002042,TXN00004367,USR27533,MCH4473,User claims account was compromised before transaction.,2126.85,2026-03-09 00:00:00,2026-04-24 16:40:44,2026-05-23 16:40:00,RESOLVED,HIGH,Service Not Delivered,App,46.0,True,True,False,2011.84,Hotel / Lodging,SUCCESS,False
CBK0001782,TXN00014790,USR75856,MCH6661,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,350.19,2026-01-26 00:00:00,2026-01-27 06:56:34,,REJECTED,MEDIUM,Account Takeover,Call Center,1.0,True,True,False,23152.77,Misc Retail,SUCCESS,False
CBK0002374,TXN00005973,USR96482,MCH8041,User claims account was compromised before transaction.,10229.48,,2026-02-07 00:00:00,2026-02-22 00:00:00,PENDING_BANK,MEDIUM,Unauthorized Transaction,App,,True,False,False,20129.93,Grocery,SUCCESS,False
CBK0000175,TXN00009098,USR33215,MCH3992,Payment made to unknown merchant as per customer statement.,4947.89,2026-01-04 00:23:38,2026-01-01 00:23:00,2026-01-28 00:00:00,CLOSED,LOW,Service Not Delivered,IVR,,True,False,False,2165.37,Hotel / Lodging,SUCCESS,False
CBK0002088,TXN00008054,USR62622,MCH9449,Complaint received after multiple failed attempts.,1065.28,2026-02-18 13:04:00,2026-02-24 00:00:00,2026-03-22 07:04:00,OPEN,HIGH,Account Takeover,Chatbot,5.0,True,False,False,17332.3,Transportation,SUCCESS,False
CBK0000524,TXN00015049,USR87914,MCH2893,merchant service was not delivered after payment.,1148.57,2026-01-19 00:00:00,2026-01-15 00:00:00,2026-02-01 00:00:00,IN_PROGRESS,MEDIUM,Suspected Fraud,Email,,True,False,False,8883.82,Restaurant,SUCCESS,False
CBK0000998,TXN00003928,USR14815,MCH1685,Suspicious high-value payment disputed by customer.,3481.55,2026-01-15 00:00:00,2026-01-17 15:37:13,2026-01-24 00:00:00,IN_PROGRESS,CRITICAL,Duplicate Debit,Email,2.0,True,False,False,16491.05,Grocery,SUCCESS,False
CBK0001030,TXN00015761,USR84665,MCH9176,Customer complaint text unclear due to poor call center notes.,1091.95,,2026-02-09 00:00:00,2026-02-15 00:00:00,IN_PROGRESS,LOW,Wrong Amount,Branch,,True,False,True,2684.0,Hotel / Lodging,SUCCESS,False
CBK0001296,TXN00000132,USR44587,MCH4473,Payment made to unknown merchant as per customer statement.,548.59,2026-02-05 00:00:00,2026-02-08 02:36:00,2026-02-14 02:36:00,IN_PROGRESS,MEDIUM,Unauthorized Transaction,App,3.0,True,True,False,5560.47,Restaurant,SUCCESS,False
CBK0000703,TXN00008400,USR58377,MCH6418,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,1939.11,2026-02-08 00:00:00,2026-02-11 00:00:00,,OPEN,LOW,Account Takeover,App,3.0,True,False,True,23921.32,Transportation,SUCCESS,False
CBK0002094,TXN00005575,USR62840,MCH8723,User reports money deducted but merchant denies receiving payment.,1946.37,2026-01-03 14:47:00,2026-01-05 00:00:00,2026-02-04 00:00:00,PENDING_BANK,MEDIUM,Service Not Delivered,IVR,1.0,True,False,False,16187.08,Book Store,SUCCESS,False
CBK0002219,TXN00005580,USR84190,MCH8763,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,3654.65,2026-01-14 11:35:35,2026-01-25 00:00:00,2026-02-21 00:00:00,RESOLVED,HIGH,Duplicate Debit,Branch,10.0,True,False,False,10983.88,Misc Retail,PENDING,False
CBK0000636,TXN00018402,USR46308,MCH2781,User claims account was compromised before transaction. details missing,1848.85,,2026-02-27 00:00:00,2026-03-07 15:34:55,CLOSED,LOW,Account Takeover,IVR,,True,False,False,14290.5,Restaurant,SUCCESS,False
CBK0000682,TXN00002422,USR74392,MCH7833,Customer complaint text unclear due to poor call center notes.,412.17,2026-03-25 00:00:00,2026-03-29 02:21:00,2026-04-07 00:00:00,REJECTED,MEDIUM,Duplicate Debit,Branch,4.0,True,True,True,593.57,Grocery,FAILED,False
CBK0002335,TXN00000843,USR66411,MCH2439,User says UPI PIN was not entered by them.,1440.33,2026-03-30 00:00:00,2026-04-05 00:00:00,2026-04-29 00:00:00,OPEN,LOW,Customer Dispute,Email,6.0,True,False,False,4459.12,Transportation,SUCCESS,False
CBK0000482,TXN00014460,USR25683,MCH5655,Payment made to unknown merchant as per customer statement. details missing,651.01,2026-02-07 00:00:00,2026-02-07 21:08:40,2026-02-14 21:08:00,RESOLVED,HIGH,Service Not Delivered,IVR,0.0,True,False,False,19253.06,Book Store,SUCCESS,False
CBK0002658,TXN00001412,USR91038,MCH9217,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,2142.0,,2026-02-27 07:04:24,2026-03-15 07:04:00,IN_PROGRESS,HIGH,Wrong Amount,Branch,,True,False,False,2806.87,Medical / Pharmacy,SUCCESS,False
CBK0002744,TXN00012832,USR47729,MCH4521,Customer says transaction was not authorized.,4346.69,2026-03-05 03:30:57,2026-04-04 00:00:00,2026-04-29 22:30:57,IN_PROGRESS,LOW,Unauthorized Transaction,IVR,29.0,True,False,True,4346.69,Apparel,SUCCESS,True
CBK0002582,TXN00016961,USR66391,MCH2476,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,508.34,2026-03-15 00:00:00,2026-03-16 00:00:00,2026-03-30 16:16:00,PENDING_BANK,CRITICAL,Suspected Fraud,App,1.0,True,False,True,15201.0,Transportation,SUCCESS,False
CBK0002422,TXN00019169,USR46308,MCH9028,user claims account was compromised before transaction.,8504.48,2026-03-26 00:00:00,2026-03-29 00:00:00,,IN_PROGRESS,HIGH,Unauthorized Transaction,Call Center,3.0,True,False,False,1729.0,Restaurant,SUCCESS,False
CBK0002389,TXN00013105,USR51442,MCH8389,Complaint received after multiple failed attempts.,17817.32,2026-01-15 00:00:00,,2026-01-27 14:40:00,REJECTED,LOW,Account Takeover,Email,,True,True,True,17817.32,Grocery,SUCCESS,True
CBK0002504,TXN00010218,USR72223,MCH9305,Customer says transaction was not authorized.,1320.18,2026-02-12 00:00:00,2026-02-14 00:00:00,2026-02-25 20:16:09,REJECTED,MEDIUM,Account Takeover,Call Center,2.0,True,True,False,7883.26,Transportation,SUCCESS,False
CBK0000413,TXN00014824,USR46130,MCH3100,User claims account was compromised before transaction.,898.64,,2026-01-28 16:44:01,,IN_PROGRESS,LOW,Customer Dispute,IVR,,True,False,False,6972.92,Telecom,SUCCESS,False
CBK0000735,TXN00011503,USR69437,MCH4181,user claims account was compromised before transaction.,2059.59,2026-03-09 00:00:00,2026-03-12 00:00:00,2026-03-20 00:00:00,RESOLVED,LOW,Service Not Delivered,Call Center,3.0,True,True,False,16909.08,Transportation,SUCCESS,False
CBK0001131,,USR67135,MCH5078,Payment made to unknown merchant as per customer statement.,2342.67,2026-02-27 00:00:00,2026-03-01 00:00:00,2026-03-03 12:32:06,RESOLVED,MEDIUM,Account Takeover,IVR,2.0,False,False,False,,,,False
CBK0001289,TXN00014346,USR42041,MCH2938,User claims account was compromised before transaction.,1908.15,2026-01-31 00:00:00,2026-02-16 00:00:00,2026-03-04 06:21:47,PENDING_BANK,LOW,Service Not Delivered,IVR,16.0,True,False,True,1132.0,Grocery,SUCCESS,False
CBK0002650,TXN00017156,USR66478,MCH1329,User claims account was compromised before transaction. urgent,2089.48,2026-02-17 00:00:00,2026-02-21 00:00:00,2026-03-22 06:13:00,OPEN,MEDIUM,Customer Dispute,Branch,4.0,True,False,False,8357.03,Medical / Pharmacy,SUCCESS,False
CBK0001859,TXN00011491,USR73845,MCH2215,Customer complaint text unclear due to poor call center notes.,1506.11,2026-01-14 00:00:00,2026-01-18 00:00:00,2026-02-16 05:51:47,IN_PROGRESS,LOW,Account Takeover,Branch,4.0,True,True,True,23508.5,Grocery,SUCCESS,False
CBK0000993,TXN00007102,USR24926,MCH7286,customer says amount was debited twice.,11415.12,2026-03-23 00:26:00,2026-03-28 00:00:00,2026-04-06 00:00:00,IN_PROGRESS,MEDIUM,Service Not Delivered,App,4.0,True,True,False,5042.96,Hotel / Lodging,SUCCESS,False
CBK0000018,TXN00013395,USR33081,MCH5650,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,6485.64,2026-01-08 00:00:00,2026-01-10 00:00:00,,CLOSED,MEDIUM,Account Takeover,Chatbot,2.0,True,False,False,1383.29,Restaurant,SUCCESS,False
CBK0001108,TXN00002909,USR19725,MCH3152,Customer says amount was debited twice.,450.33,2026-03-10 00:00:00,2026-03-11 00:00:00,2026-04-05 09:32:45,CLOSED,LOW,Unauthorized Transaction,Email,1.0,True,False,False,7611.93,Transportation,SUCCESS,False
CBK0001698,TXN00015223,USR23621,MCH7119,Merchant service was not delivered after payment.,1336.12,2026-02-08 05:56:19,2026-02-09 00:00:00,,RESOLVED,MEDIUM,Service Not Delivered,Email,0.0,True,False,False,24818.19,Misc Retail,PENDING,False
CBK0001803,TXN00007718,USR33934,MCH1524,User reports money deducted but merchant denies receiving payment.,1496.09,2026-03-26 00:00:00,2026-03-28 00:00:00,2026-04-18 00:00:00,IN_PROGRESS,HIGH,Unauthorized Transaction,Email,2.0,True,True,False,23058.0,Grocery,SUCCESS,False
CBK0002290,TXN00008903,USR27947,MCH7284,suspicious high-value payment disputed by customer.,601.89,2026-02-17 16:33:46,2026-02-24 00:00:00,2026-03-01 00:00:00,IN_PROGRESS,CRITICAL,Suspected Fraud,App,6.0,True,True,False,19515.24,Medical / Pharmacy,SUCCESS,False
CBK0001371,TXN00005048,USR43424,MCH1320,User says UPI PIN was not entered by them.,2992.52,2026-02-09 00:00:00,2026-02-10 00:00:00,2026-03-12 00:00:00,RESOLVED,HIGH,Duplicate Debit,IVR,1.0,True,False,True,13221.13,Book Store,SUCCESS,False
CBK0001482,TXN00002314,USR23329,MCH8420,User reports money deducted but merchant denies receiving payment.,505.0,2026-03-05 14:48:39,2026-03-08 00:00:00,2026-03-27 00:00:00,CLOSED,HIGH,Service Not Delivered,Branch,2.0,True,True,False,17559.45,Transportation,SUCCESS,False
CBK0001684,TXN00010572,USR52501,MCH5980,Customer complaint text unclear due to poor call center notes.,1964.0,2026-01-05 00:00:00,2026-01-07 00:00:00,2026-01-22 00:00:00,REJECTED,HIGH,Account Takeover,Chatbot,2.0,True,False,True,21137.03,Hotel / Lodging,SUCCESS,False
CBK0000960,TXN00012384,USR41135,MCH6810,suspicious high-value payment disputed by customer.,461.01,2026-03-21 00:00:00,,2026-05-06 07:01:38,PENDING_BANK,MEDIUM,Unauthorized Transaction,IVR,,True,True,False,12244.13,Hotel / Lodging,SUCCESS,False
CBK0001812,TXN00006460,USR29769,MCH9537,suspicious high-value payment disputed by customer.,3745.94,,2026-02-09 00:00:00,2026-03-01 15:46:53,PENDING_BANK,MEDIUM,Duplicate Debit,IVR,,True,True,True,8689.0,Telecom,SUCCESS,False
CBK0001272,TXN00018901,USR79175,MCH4473,Customer says txn was not authorized.,2585.0,2026-01-12 00:00:00,2026-01-15 00:00:00,2026-02-12 19:51:00,IN_PROGRESS,LOW,Wrong Amount,Chatbot,3.0,True,False,False,8912.11,Apparel,SUCCESS,False
CBK0000367,TXN00017265,USR30537,MCH6902,user says upi pin was not entered by them.,2120.67,2026-01-10 00:00:00,2026-01-25 16:37:52,2026-02-18 00:00:00,RESOLVED,LOW,Service Not Delivered,Chatbot,15.0,True,False,False,22469.0,Transportation,SUCCESS,False
CBK0001546,TXN00006374,USR50077,MCH5655,Customer says amount was debited twice.,328.81,2026-01-26 00:00:00,2026-01-29 00:00:00,2026-02-15 05:29:55,OPEN,MEDIUM,Suspected Fraud,App,3.0,True,True,False,22806.07,Hotel / Lodging,SUCCESS,False
CBK0000287,TXN00015777,USR40538,MCH2822,payment made to unknown merchant as per customer statement.,4982.63,2026-03-27 00:00:00,2026-04-11 18:19:42,2026-05-11 18:19:42,IN_PROGRESS,LOW,Suspected Fraud,App,15.0,True,False,False,22921.41,,SUCCESS,False
CBK0001822,TXN00010858,USR89549,MCH5264,Payment made to unknown merchant as per customer statement.,624.0,2026-01-16 00:00:00,2026-01-21 00:00:00,2026-02-04 07:12:00,IN_PROGRESS,MEDIUM,Account Takeover,Call Center,5.0,True,True,False,3369.0,Grocery,SUCCESS,False
CBK0000728,TXN00018012,USR11036,MCH8256,Payment made to unknown merchant as per customer statement.,722.5,2026-03-26 00:00:00,2026-03-28 00:00:00,,CLOSED,LOW,Wrong Amount,Chatbot,2.0,True,False,False,24769.15,Grocery,SUCCESS,False
CBK0000662,TXN00001154,USR55160,MCH3733,complaint received after multiple failed attempts.,336.21,2026-01-09 00:00:00,2026-01-15 13:39:00,2026-01-22 13:39:35,IN_PROGRESS,MEDIUM,Service Not Delivered,App,6.0,True,True,True,17006.72,Apparel,SUCCESS,False
CBK0002338,TXN00001443,USR39700,MCH7714,User reports money deducted but merchant denies receiving payment.,1732.28,2026-02-24 00:00:00,2026-02-27 22:03:00,2026-03-20 00:00:00,IN_PROGRESS,MEDIUM,Duplicate Debit,Chatbot,3.0,True,True,True,16818.33,Misc Retail,SUCCESS,False
CBK0001467,TXN00008130,USR27544,MCH4226,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,482.6,,2026-01-07 00:00:00,2026-01-13 00:00:00,REJECTED,MEDIUM,Service Not Delivered,Email,,True,False,False,5847.89,Transportation,SUCCESS,False
CBK0001290,TXN00009715,USR21449,MCH9881,Payment made to unknown merchant as per customer statement.,1200.75,2026-01-07 22:39:00,2026-01-23 00:00:00,2026-02-04 00:00:00,CLOSED,LOW,Wrong Amount,App,15.0,True,False,True,12023.04,Hotel / Lodging,FAILED,False
CBK0002411,TXN00013763,USR34955,MCH8491,User claims account was compromised before transaction. details missing,306.11,2026-03-20 00:00:00,2026-03-23 00:00:00,2026-04-16 00:00:00,PENDING_BANK,MEDIUM,Service Not Delivered,IVR,3.0,True,False,False,1405.4,Medical / Pharmacy,SUCCESS,False
CBK0001598,TXN00005489,USR33874,MCH6555,User says UPI PIN was not entered by them.,3170.75,2026-03-16 00:00:00,2026-03-17 11:42:00,2026-03-23 11:42:34,CLOSED,MEDIUM,Suspected Fraud,Call Center,1.0,True,True,True,15245.95,Book Store,SUCCESS,False
CBK0001414,TXN00000954,USR60939,MCH6568,User says UPI PIN was not entered by them.,12462.99,2026-02-01 00:00:00,2026-02-02 00:00:00,2026-02-18 00:00:00,RESOLVED,MEDIUM,Account Takeover,Chatbot,1.0,True,False,True,22861.15,Apparel,SUCCESS,False
CBK0001223,,USR85507,MCH1883,merchant service was not delivered after payment.,1472.04,2026-03-04 00:00:00,2026-04-03 00:00:00,2026-04-22 00:00:00,PENDING_BANK,LOW,Service Not Delivered,Call Center,30.0,False,False,True,,,,False
CBK0002142,TXN00001780,USR87262,MCH1774,Customer says amount was debited twice.,2351.6,2026-01-31 00:00:00,2026-02-05 22:35:00,2026-03-07 00:00:00,OPEN,HIGH,Unauthorized Transaction,Chatbot,5.0,True,False,True,21023.38,Book Store,SUCCESS,False
CBK0001623,TXN00004018,USR77422,MCH8838,Payment made to unknown merchant as per customer statement.,11729.72,2026-02-13 00:00:00,,2026-03-01 01:02:03,IN_PROGRESS,MEDIUM,Service Not Delivered,Chatbot,,True,False,True,22393.29,Grocery,SUCCESS,False
CBK0002342,TXN00018954,USR46617,MCH4286,User reports money deducted but merchant denies receiving payment. NA,3630.2,2026-01-21 00:00:00,2026-03-07 18:04:46,2026-03-20 00:00:00,REJECTED,HIGH,Service Not Delivered,App,45.0,True,False,False,17284.1,Restaurant,SUCCESS,False
CBK0001569,TXN00014298,USR48625,MCH4181,Customer says transaction was not authorized.,665.91,2026-01-23 00:00:00,2026-03-10 00:00:00,,IN_PROGRESS,MEDIUM,Suspected Fraud,Chatbot,46.0,True,True,False,122.0,Misc Retail,SUCCESS,False
CBK0001353,TXN00019934,USR64893,MCH1320,complaint received after multiple failed attempts.,2640.42,,2026-02-21 00:00:00,,PENDING_BANK,LOW,Unauthorized Transaction,IVR,,True,False,True,18442.9,Restaurant,SUCCESS,False
CBK0001894,TXN00013090,USR24730,MCH4226,Customer complaint text unclear due to poor call center notes.,1588.36,2026-02-02 17:30:06,2026-02-05 00:00:00,,IN_PROGRESS,MEDIUM,Account Takeover,App,2.0,True,False,False,10039.12,Grocery,SUCCESS,False
CBK0001522,TXN00013545,USR75846,MCH9344,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,2483.0,2026-02-07 00:00:00,2026-02-12 00:00:00,2026-02-18 00:00:00,RESOLVED,LOW,Wrong Amount,Chatbot,5.0,True,False,False,5487.42,Grocery,SUCCESS,False
CBK0001502,TXN00006961,USR72785,MCH4196,Suspicious high-value payment disputed by customer. urgent,2280.65,2026-01-31 00:00:00,2026-02-03 00:00:00,2026-02-07 00:00:00,OPEN,MEDIUM,Wrong Amount,IVR,3.0,True,False,False,13288.19,Transportation,PENDING,False
CBK0000709,TXN00011910,USR78593,MCH3912,suspicious high-value payment disputed by customer.,3498.93,2026-03-08 00:00:00,2026-03-15 00:00:00,2026-04-11 00:00:00,REJECTED,LOW,Account Takeover,Chatbot,7.0,True,False,False,285.59,Transportation,SUCCESS,False
CBK0000010,TXN00006640,USR52772,MCH3725,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,11250.6,2026-02-25 23:06:00,2026-02-27 03:06:00,,CLOSED,LOW,Account Takeover,App,1.0,True,False,True,11250.6,Grocery,SUCCESS,True
CBK0000091,TXN00014621,USR78310,MCH9002,Complaint received after multiple failed attempts.,264.51,2026-03-09 00:00:00,2026-03-16 00:00:00,,OPEN,MEDIUM,Service Not Delivered,IVR,7.0,True,False,True,22231.46,Book Store,SUCCESS,False
CBK0002557,TXN00039623,USR35327,MCH3415,Customer says amount was debited twice.,935.0,2026-02-14 02:29:00,2026-02-21 00:00:00,2026-03-14 00:00:00,RESOLVED,CRITICAL,Customer Dispute,Chatbot,6.0,False,False,True,,,,False
CBK0000909,TXN00006059,USR60322,MCH5605,Customer complaint text unclear due to poor call center notes.,11598.12,2026-02-22 00:00:00,2026-02-23 00:00:00,2026-03-08 00:00:00,IN_PROGRESS,MEDIUM,Duplicate Debit,Call Center,1.0,True,True,False,21171.16,Hotel / Lodging,PENDING,False
