merchant_id,merchant_name,state,mcc_clean,merchant_category_clean,business_type_clean,city_clean,onboarding_date_clean,merchant_status_clean,avg_ticket_was_negative,declared_avg_ticket_size_clean,settlement_account_on_file
MCH3771,Bumb Inc,Uttar Pradesh,5999,Misc Retail,Partnership,Lko,2024-11-06 00:00:00,ACTIVE,False,2602.75,False
MCH2733,CHAUHAN LTD,Delhi,5411,Grocery,Sole Proprietor,Delhi,2024-12-27 00:00:00,ACTIVE,False,872.28,False
MCH3940,Chad-Dara,Tamil Nadu,,,Partnership,Chennai,2024-11-09 00:00:00,ACTIVE,True,3610.64,True
MCH7934,Srinivasan-Maharaj,Tamil Nadu,5812,Restaurant,Partnership,Chennai,2023-02-23 00:00:00,INACTIVE,False,1154.88,False
MCH1621,pandey-soni,Maharashtra,5812,Restaurant,Sole Proprietor,Pune,2023-11-15 00:00:00,INACTIVE,False,769.0,True
MCH7900,Basu-Sami,Delhi,4131,Transportation,Individual,Delhi,2025-04-24 00:00:00,ACTIVE,False,1035.61,True
MCH6488,"cheema, dubey and kala",Maharashtra,,,Private Limited,Mumbai,2024-11-14 00:00:00,ACTIVE,False,1180.07,False
MCH6873,Dar and Sons,Punjab,5311,Department Store,Sole Proprietor,Jalandar,,ACTIVE,False,75.71,True
MCH9556,"Hari, Dave and Ahluwalia",Tamil Nadu,4131,Transportation,Sole Proprietor,Chennai,2025-06-12 00:00:00,ACTIVE,False,4820.97,True
MCH7249,Prakash Group,Maharashtra,5812,Restaurant,Sole Proprietor,Mumbai,2024-11-30 17:32:21,ACTIVE,False,1855.0,True
MCH8678,Dani-Talwar,Uttar Pradesh,7011,Hotel / Lodging,Partnership,Lko,2024-07-07 00:00:00,INACTIVE,False,393.54,True
MCH9604,Merchant-Johal,Maharashtra,5311,Department Store,Partnership,Poona,2024-10-11 00:00:00,ACTIVE,False,762.2,True
MCH5180,Varkey Inc,Uttar Pradesh,5699,Apparel,Individual,Lucknow,2025-09-26 08:36:21,ACTIVE,False,1047.37,True
MCH1779,"MAHARAJ, JAGGI AND REDDY",Karnataka,7011,Hotel / Lodging,Partnership,Bangalore,2024-09-02 00:00:00,ACTIVE,False,1540.91,False
MCH1259,"Wagle, Verma and Ramanathan",Rajasthan,,,Private Limited,Jaipur,2025-08-12 00:00:00,ACTIVE,False,548.2,False
MCH1009,Bha11a-Dave,Maharashtra,,,Individual,Mumbai,2024-01-08 00:00:00,ACTIVE,False,1496.0,True
MCH5215,Tank-Golla,Telangana,5999,Misc Retail,Individual,Hyderabad,2024-06-08 02:20:00,ACTIVE,False,1953.0,True
MCH8160,Amble and Sons,Rajasthan,5699,Apparel,Individual,Jaipur,2023-05-18 00:00:00,ACTIVE,False,5769.95,True
MCH8062,RANDHAWA-KATA,Maharashtra,,,Individual,Mumbai,2024-03-31 00:00:00,ACTIVE,False,1473.0,False
MCH8369,Samra-Radhakrishnan,Karnataka,5699,Apparel,Sole Proprietor,Bangalore,2024-03-18 13:50:00,ACTIVE,False,2175.82,True
MCH1152,Raman-Choudhury,Tamil Nadu,,,Partnership,Chennai,2025-12-19 00:00:00,ACTIVE,False,233.0,True
MCH1537,Goswami-Sibal,Telangana,5812,Restaurant,Partnership,Hyderabad,2023-04-05 00:00:00,ACTIVE,False,360.35,True
MCH6455,Luthra-Wable,Maharashtra,5999,Misc Retail,Partnership,Mumbai,2023-09-04 00:00:00,ACTIVE,False,1528.51,True
MCH2021,Shenoy-Wable,Delhi,5912,Medical / Pharmacy,Sole Proprietor,Delhi,2025-06-05 00:00:00,ACTIVE,False,2287.51,True
MCH9550,Chandra-Sangha,Telangana,5942,Book Store,Sole Proprietor,Hyderabad,2025-12-18 00:00:00,ACTIVE,False,674.9,False
MCH5224,Prabhakar-Baral,Delhi,5999,Misc Retail,Sole Proprietor,Delhi,2024-02-06 19:20:00,ACTIVE,False,873.18,True
MCH5883,Pillai Ltd,Maharashtra,,,Partnership,Pune,2024-10-18 00:00:00,ACTIVE,False,2102.56,True
MCH3291,Sanghvi-Nair,Karnataka,7011,Hotel / Lodging,Private Limited,Bangalore,2023-09-25 00:00:00,ACTIVE,False,3917.0,False
MCH8931,Ramaswamy-Bhasin,Telangana,5812,Restaurant,Partnership,Hyderabad,2024-05-23 00:00:00,INACTIVE,False,1406.0,False
MCH2738,Grover PLC,Maharashtra,4131,Transportation,Partnership,Pune,2025-11-22 22:59:56,ACTIVE,False,4547.63,False
MCH3786,Ratta-Bhasin,Karnataka,5999,Misc Retail,Partnership,Bangalore,2023-08-22 00:00:00,ACTIVE,False,1037.97,False
MCH9266,"Badami, Pathak and Nanda",Maharashtra,5699,Apparel,Private Limited,Pune,2024-09-10 19:17:00,ACTIVE,False,157.82,True
MCH4701,Bhagat and Sons,Telangana,4131,Transportation,Individual,Hyderabad,2025-03-17 00:00:00,ACTIVE,False,493.82,True
MCH3530,DUGAR PLC,Punjab,5699,Apparel,Individual,Ldh,2024-10-08 01:53:00,ACTIVE,False,,False
MCH3605,Bhasin Ltd,Punjab,4131,Transportation,Partnership,Ldh,2023-11-15 00:00:00,ACTIVE,False,1858.98,False
MCH7845,Bhasin-Dubey,Punjab,4814,Telecom,Private Limited,Ludhiana,2024-08-22 00:00:00,ACTIVE,False,994.0,True
MCH6168,"raj, sharma and panchal",Punjab,4131,Transportation,Private Limited,Ldh,2025-08-19 00:00:00,ACTIVE,False,1123.84,False
MCH2912,Natt-Kohli,Punjab,,,Private Limited,Jalandar,2024-07-09 22:05:41,INACTIVE,False,1895.43,True
MCH5629,Barman Ltd,Delhi,4131,Transportation,Partnership,Delhi,2024-10-16 20:12:00,ACTIVE,False,1135.33,False
MCH5448,"Bala, Sha and Bera",Karnataka,5311,Department Store,Private Limited,Bangalore,2025-08-12 00:00:00,ACTIVE,False,523.59,False
MCH8132,Sami-Balay,Karnataka,5699,Apparel,Private Limited,Bangalore,2025-08-20 00:20:49,ACTIVE,False,4139.52,True
MCH3294,"Murty, Vala and Pall",Punjab,4131,Transportation,Individual,Ludhiana,2024-12-10 00:00:00,ACTIVE,False,822.03,True
MCH2185,wagle inc,Maharashtra,,,Private Limited,Poona,,SUSPENDED,False,828.0,True
MCH8279,Lala PLC,Tamil Nadu,5411,Grocery,Sole Proprietor,Chennai,,ACTIVE,False,416.0,False
MCH1363,Rattan-Shere,Tamil Nadu,7011,Hotel / Lodging,Sole Proprietor,Chennai,2025-08-19 00:00:00,ACTIVE,False,926.5,False
MCH7942,Parmar-Oza,Telangana,5912,Medical / Pharmacy,Sole Proprietor,Hyderabad,2024-08-10 06:25:22,ACTIVE,False,1133.78,False
MCH2067,"Choudhry, Bhalla and Jaggi",Punjab,5942,Book Store,Individual,Jalandar,2023-03-11 00:00:00,INACTIVE,False,952.93,False
MCH5283,"Ganesh, Parekh and Subramanian",Telangana,5912,Medical / Pharmacy,Partnership,Hyderabad,2025-03-02 00:00:00,ACTIVE,False,307.25,False
MCH9555,Chandra Ltd,Rajasthan,4814,Telecom,Partnership,Jaipur,2023-01-10 01:23:43,INACTIVE,False,7981.95,True
MCH8497,"Pandey, Dutta and Thakkar",Delhi,5812,Restaurant,Private Limited,Delhi,2025-09-18 03:34:00,ACTIVE,False,802.0,True
MCH8527,"Varkey, Chacko and Sarraf",Delhi,5411,Grocery,Private Limited,Delhi,2025-07-20 12:37:01,ACTIVE,False,128.48,False
MCH7198,Dar-Sani,Telangana,7011,Hotel / Lodging,Private Limited,Hyderabad,2023-06-27 13:24:21,ACTIVE,False,1840.43,True
MCH6716,Shan PLC,Punjab,5699,Apparel,Partnership,Amritsar,2025-09-07 00:00:00,ACTIVE,False,1208.93,True
MCH4075,Sankar-Mandal,Punjab,5812,Restaurant,Partnership,Ludhiana,,ACTIVE,False,1056.32,True
MCH1475,"Bora, Bhakta and Aurora",West Bengal,,,Private Limited,Kolkata,2024-06-11 00:00:00,ACTIVE,False,1652.87,True
MCH9362,"Lala, Oza and Chahal",Delhi,5912,Medical / Pharmacy,Sole Proprietor,Delhi,2024-04-25 00:00:00,ACTIVE,False,1820.41,True
MCH5709,shroff-mukherjee,Rajasthan,4814,Telecom,Private Limited,Jaipur,2024-11-10 18:13:32,ACTIVE,False,668.22,True
MCH5064,bassi inc,Delhi,5812,Restaurant,Individual,Delhi,2025-12-27 16:24:04,INACTIVE,False,1024.0,False
MCH3409,BADAMI AND SONS,Karnataka,7011,Hotel / Lodging,Sole Proprietor,Bangalore,2024-05-31 00:00:00,ACTIVE,False,1179.18,False
MCH8433,"Gill, Taneja and Bhardwaj",Uttar Pradesh,5411,Grocery,Individual,Lucknow,2023-05-12 00:00:00,SUSPENDED,False,5465.01,True
MCH2761,Sabharwa1-Pati1,Telangana,5999,Misc Retail,Private Limited,Hyderabad,2025-04-04 00:00:00,INACTIVE,False,2607.92,False
MCH3298,"kurian, sheth and bains",Delhi,5699,Apparel,Individual,Delhi,2025-04-20 00:00:00,ACTIVE,False,3789.0,True
MCH8551,Sule-Ganesh,West Bengal,5699,Apparel,Individual,Kolkata,2023-03-15 04:50:00,ACTIVE,False,1452.12,True
MCH2832,Parmer Inc,Maharashtra,5311,Department Store,Private Limited,Pune,2025-10-26 00:00:00,ACTIVE,False,831.48,False
MCH2240,"Shenoy, Tara and Kala",Tamil Nadu,5912,Medical / Pharmacy,Partnership,Chennai,2023-03-25 00:00:00,ACTIVE,False,1500.77,False
MCH5627,"SRIDHAR, YOGI AND PANCHAL",Rajasthan,5411,Grocery,Sole Proprietor,Jaipur,2025-09-23 00:00:00,ACTIVE,False,483.0,False
MCH8779,Tak-Wali,Karnataka,5812,Restaurant,Individual,Bangalore,2024-01-24 00:00:00,ACTIVE,False,206.0,True
MCH9806,Hari-Kant,Punjab,5411,Grocery,Individual,Amritsar,2023-12-26 00:00:00,ACTIVE,False,1398.42,True
MCH3889,Bhagat-Sarna,West Bengal,7011,Hotel / Lodging,Sole Proprietor,Kolkata,2024-06-21 09:31:16,ACTIVE,False,2088.06,True
MCH8056,"Pai, Doshi and Nath",Uttar Pradesh,4814,Telecom,Private Limited,Lucknow,2024-05-26 00:00:00,ACTIVE,False,581.34,True
MCH6460,Deol-Narayanan,Maharashtra,5311,Department Store,Partnership,Mumbai,2026-01-19 08:20:00,ACTIVE,False,878.73,True
MCH3703,Khatri-Shuk1a,Punjab,5812,Restaurant,Private Limited,Jalandar,,SUSPENDED,False,3523.05,False
MCH2203,"DAR, KHURANA AND VASA",Rajasthan,5812,Restaurant,Sole Proprietor,Jaipur,2024-07-05 09:28:00,ACTIVE,False,14312.42,False
MCH5933,"natarajan, swaminathan and dugar",West Bengal,5999,Misc Retail,Partnership,Kolkata,2025-09-26 20:35:00,ACTIVE,True,2711.41,True
MCH1619,DIVAN-BHATTI,Delhi,5912,Medical / Pharmacy,Sole Proprietor,Delhi,2025-12-24 00:00:00,ACTIVE,False,477.85,False
MCH6183,DUTT PLC,West Bengal,7011,Hotel / Lodging,Sole Proprietor,Kolkata,2026-02-23 00:00:00,ACTIVE,True,1191.35,False
MCH4811,Rattan-Raval,Uttar Pradesh,5812,Restaurant,Partnership,Lucknow,2025-06-05 00:00:00,ACTIVE,True,896.7,True
MCH3819,Butala-Patla,Delhi,5999,Misc Retail,Individual,Delhi,2023-04-08 00:00:00,ACTIVE,False,2466.12,True
MCH4681,"Sengupta,VenkataramanandKonda",Maharashtra,5411,Grocery,Individual,Pune,2026-01-10 08:52:00,ACTIVE,False,526.79,False
MCH1518,"Deol, Mand and Bhattacharyya",Rajasthan,4131,Transportation,Partnership,Jaipur,2023-09-17 16:16:07,SUSPENDED,False,862.0,False
MCH3421,"Sandhu, Saxena and Talwar",Delhi,5942,Book Store,Sole Proprietor,Delhi,,SUSPENDED,False,1117.58,True
MCH8296,GARA INC,Punjab,5411,Grocery,Partnership,Jalandhar,2025-07-16 16:55:50,ACTIVE,False,,True
MCH1171,Sampath-Shroff,Delhi,5912,Medical / Pharmacy,Partnership,Delhi,2026-01-19 05:21:00,ACTIVE,False,393.94,False
MCH8411,Chopra Group,Punjab,,,Private Limited,Jalandar,2023-01-01 00:00:00,INACTIVE,False,1067.4,False
MCH1022,Ramesh-Bhat,Telangana,,,Private Limited,Hyderabad,,ACTIVE,False,3026.17,False
MCH9635,Parekh-Mammen,Maharashtra,5411,Grocery,Private Limited,Poona,2025-05-07 07:22:44,ACTIVE,False,1533.7,False
MCH7735,GARG-BALAN,Punjab,5999,Misc Retail,Sole Proprietor,Ludhiana,2024-01-24 00:00:00,ACTIVE,True,639.06,True
MCH3423,Sant-Singh,Delhi,7011,Hotel / Lodging,Partnership,Delhi,2023-01-01 09:47:09,ACTIVE,False,11283.23,True
MCH6058,Loke LLC,Punjab,5942,Book Store,Sole Proprietor,Amritsar,,ACTIVE,False,317.07,True
MCH4648,Tara-Pandya,Tamil Nadu,5699,Apparel,Partnership,Chennai,2026-01-02 00:00:00,ACTIVE,False,852.19,True
MCH3696,"pandya, maharaj and sundaram",Maharashtra,5942,Book Store,Individual,Poona,2025-08-07 00:00:00,SUSPENDED,False,416.04,False
MCH6577,D’Alia Inc,Karnataka,5699,Apparel,Partnership,Bangalore,2023-08-05 16:50:00,ACTIVE,False,1979.76,False
MCH7536,Kalla-Deo,West Bengal,5311,Department Store,Partnership,Kolkata,2024-08-29 00:00:00,ACTIVE,False,803.42,True
MCH1883,"BAHL, KASHYAP AND SIBAL",Punjab,5812,Restaurant,Private Limited,Jalandhar,2023-01-04 00:00:00,ACTIVE,False,,True
MCH1946,Sibal LLC,Punjab,7011,Hotel / Lodging,Sole Proprietor,Jalandar,2026-01-24 21:05:43,ACTIVE,False,2804.71,True
MCH5664,"Om, Kari and Pandit",Telangana,5812,Restaurant,Partnership,Hyderabad,2024-07-15 00:00:00,INACTIVE,False,6853.27,True
MCH5792,"bava, krish and ghose",Punjab,4131,Transportation,Partnership,Amritsar,2024-07-09 00:00:00,SUSPENDED,False,1136.54,True
MCH7389,Basu-Bedi,Karnataka,5812,Restaurant,Partnership,Bangalore,2023-04-07 12:28:00,ACTIVE,False,,True
MCH5321,Maharaj Ltd,Maharashtra,5912,Medical / Pharmacy,Sole Proprietor,Mumbai,2024-08-29 00:00:00,INACTIVE,True,2746.79,True
MCH7765,Dyal LLC,Punjab,5812,Restaurant,Individual,Amritsar,2025-02-27 00:00:00,ACTIVE,False,3067.55,True
MCH6502,Mall PLC,Tamil Nadu,5999,Misc Retail,Sole Proprietor,Chennai,2025-05-10 03:33:00,INACTIVE,False,1695.37,False
MCH4050,"ARYA, DYAL AND AURORA",West Bengal,5411,Grocery,Partnership,Kolkata,2026-01-23 02:54:00,ACTIVE,False,980.29,False
MCH4927,mohan plc,Rajasthan,5699,Apparel,Individual,Jaipur,2025-03-04 00:00:00,ACTIVE,False,1972.99,True
MCH2441,bhatnagar plc,Rajasthan,4814,Telecom,Individual,Jaipur,2024-05-04 23:00:00,ACTIVE,False,1789.0,True
MCH8082,Contractor and Sons,Punjab,7011,Hotel / Lodging,Sole Proprietor,Amritsar,2025-02-20 00:00:00,ACTIVE,False,4480.58,True
MCH7729,"Jain, Bail and Rattan",Maharashtra,5411,Grocery,Private Limited,Pune,2023-03-04 07:27:56,ACTIVE,False,2571.4,False
MCH1977,Chahal-Kumer,West Bengal,5942,Book Store,Sole Proprietor,Kolkata,2025-09-01 00:00:00,ACTIVE,False,897.0,True
MCH2954,"Keer, Borra and Hayre",Punjab,7011,Hotel / Lodging,Private Limited,Ldh,2025-12-23 00:00:00,ACTIVE,True,1556.07,False
MCH9350,SINGH-SANE,Punjab,5411,Grocery,Private Limited,Ldh,2023-04-13 00:00:00,ACTIVE,False,840.43,True
MCH7031,Chander Inc,Maharashtra,4814,Telecom,Private Limited,Poona,2025-09-28 00:00:00,ACTIVE,False,1538.5,True
MCH4917,"Bhat, Saha and Wable",Rajasthan,4131,Transportation,Private Limited,Jaipur,2025-04-14 00:00:00,ACTIVE,False,6159.51,True
MCH6856,"Dalal, Morar and Gala",Tamil Nadu,7011,Hotel / Lodging,Private Limited,Chennai,2025-11-18 11:40:38,ACTIVE,True,1373.13,True
MCH8239,"Brahmbhatt, 0ak and Dhar",Rajasthan,5411,Grocery,Partnership,Jaipur,2025-05-19 21:53:30,ACTIVE,False,266.0,False
MCH5587,Pau-Gour,Maharashtra,5812,Restaurant,Private Limited,Pune,2025-10-13 20:14:02,ACTIVE,False,246.08,True
MCH4243,"Ramesh, Venkatesh and Ravel",Punjab,5311,Department Store,Sole Proprietor,Amritsar,2025-06-24 00:00:00,ACTIVE,False,133.28,False
MCH7016,Ratti PLC,Uttar Pradesh,4131,Transportation,Partnership,Lko,2025-10-18 02:35:27,ACTIVE,False,319.94,True
MCH9174,"Chander, Goswami and Butala",Punjab,7011,Hotel / Lodging,Partnership,Jalandar,2024-06-14 12:24:00,ACTIVE,False,914.67,True
MCH8308,Thakkar PLC,Maharashtra,,,Sole Proprietor,Mumbai,2023-06-06 21:51:00,ACTIVE,False,1612.0,True
MCH7257,"Nagi, Gera and Bedi",Rajasthan,5999,Misc Retail,Sole Proprietor,Jaipur,2023-10-29 03:03:00,ACTIVE,False,786.7,False
MCH3181,"Kothari, Sengupta and Sandal",Uttar Pradesh,4131,Transportation,Private Limited,Lucknow,2025-12-06 23:52:00,ACTIVE,False,9001.75,False
MCH5797,Sami Ltd,Punjab,5942,Book Store,Individual,Jalandhar,2024-03-05 15:38:56,ACTIVE,False,651.76,True
MCH1994,"Naik, Bhasin and Virk",Punjab,7011,Hotel / Lodging,Sole Proprietor,Amritsar,2024-09-24 12:17:05,ACTIVE,False,886.83,True
MCH4048,"Lall, Kara and Uppal",Punjab,5812,Restaurant,Partnership,Jalandar,2024-06-14 00:00:00,INACTIVE,False,1748.0,False
MCH4371,Chahal-Chaudhari,Punjab,4814,Telecom,Sole Proprietor,Ludhiana,2025-01-20 00:00:00,SUSPENDED,False,219.82,False
MCH1833,"Sabharwal, Chopra and Nayar",Maharashtra,4131,Transportation,Private Limited,Poona,2023-07-26 05:30:00,ACTIVE,False,1391.53,True
MCH6300,Kumar PLC,Rajasthan,5699,Apparel,Partnership,Jaipur,2025-04-17 00:00:00,ACTIVE,False,1647.52,False
MCH8405,Roy Ltd,West Bengal,,,Private Limited,Kolkata,2023-02-13 22:05:26,INACTIVE,False,1147.53,True
MCH6256,Rana-Walia,Punjab,5812,Restaurant,Sole Proprietor,Ldh,2025-02-27 00:00:00,INACTIVE,False,330.34,True
MCH5028,"Chhabra, Deo and Chakrabarti",Punjab,7011,Hotel / Lodging,Partnership,Ludhiana,2024-03-14 00:00:00,INACTIVE,False,716.94,True
MCH5547,RAJU GROUP,Karnataka,5411,Grocery,Partnership,Bangalore,2025-04-15 00:00:00,ACTIVE,False,915.94,False
MCH3311,Sule Ltd,Maharashtra,5942,Book Store,Sole Proprietor,Pune,2026-01-30 17:36:53,ACTIVE,False,1079.15,True
MCH8032,Roy-Ramesh,Maharashtra,5699,Apparel,Partnership,Mumbai,2025-05-24 00:00:00,ACTIVE,False,1773.07,False
MCH4509,"shanker, sem and varughese",Maharashtra,4131,Transportation,Sole Proprietor,Pune,2023-08-16 00:00:00,ACTIVE,False,,False
MCH2418,mangal-krishnamurthy,Delhi,5942,Book Store,Individual,Delhi,2024-07-21 00:00:00,ACTIVE,False,436.58,False
MCH2986,Kade-Anne,Punjab,4131,Transportation,Partnership,Amritsar,2025-11-29 00:00:00,SUSPENDED,False,736.81,False
MCH3694,"Date, Naidu and Raja",Punjab,5912,Medical / Pharmacy,Partnership,Jalandhar,2024-11-22 04:13:38,ACTIVE,False,4933.54,True
MCH9692,Pandey-Behl,Telangana,5812,Restaurant,Private Limited,Hyderabad,2024-08-31 00:00:00,ACTIVE,False,522.57,True
MCH4614,BADAMI LLC,Rajasthan,5942,Book Store,Partnership,Jaipur,2025-04-02 17:40:30,ACTIVE,False,4687.53,True
MCH5197,AcharyaInc,Punjab,4131,Transportation,Private Limited,Jalandar,,ACTIVE,False,699.94,True
MCH1823,"Patla, Bhasin and Parsa",Uttar Pradesh,,,Partnership,Lucknow,2023-06-15 00:00:00,ACTIVE,False,3003.2,False
MCH4401,BEDI AND SONS,West Bengal,5699,Apparel,Partnership,Kolkata,2024-05-16 03:12:04,ACTIVE,False,557.79,True
MCH6837,"Wali, Upadhyay and Shukla",Telangana,5411,Grocery,Sole Proprietor,Hyderabad,2025-05-22 00:00:00,SUSPENDED,True,413.96,True
MCH8559,"Gokhale, Dugal and Pradhan",Maharashtra,5812,Restaurant,Private Limited,Pune,2023-07-09 00:00:00,SUSPENDED,False,2171.47,False
MCH7939,Mand LLC,Karnataka,5812,Restaurant,Private Limited,Bangalore,2025-01-23 00:00:00,ACTIVE,False,2096.4,False
MCH5156,"Bumb, Buch and R0ut",Maharashtra,7011,Hotel / Lodging,Private Limited,Mumbai,2025-10-11 21:13:00,ACTIVE,False,1483.33,False
MCH3748,Bedi-Cherian,Maharashtra,5311,Department Store,Individual,Mumbai,2025-03-19 00:00:00,SUSPENDED,False,1343.58,True
MCH7220,Rege-Sharaf,Punjab,5812,Restaurant,Private Limited,Amritsar,2023-12-15 00:00:00,ACTIVE,False,978.47,True
MCH4135,sunder ltd,Punjab,5411,Grocery,Partnership,Ludhiana,2025-01-28 00:00:00,ACTIVE,False,6745.05,False
MCH5117,BAVA-SANI,Punjab,5311,Department Store,Private Limited,Amritsar,2023-05-07 15:56:29,ACTIVE,False,557.72,True
MCH5200,Saha PLC,Punjab,4131,Transportation,Private Limited,Ludhiana,2025-10-11 08:57:00,ACTIVE,False,913.24,False
MCH7309,"LOKE, CHADA AND BADAL",Punjab,,,Sole Proprietor,Ludhiana,2023-07-26 00:00:00,ACTIVE,False,3465.02,True
MCH6785,rai llc,Tamil Nadu,7011,Hotel / Lodging,Sole Proprietor,Chennai,2024-12-01 08:40:45,ACTIVE,False,2498.92,False
MCH4244,"DOCTOR, PILLAY AND NORI",Punjab,5311,Department Store,Individual,Ldh,2026-02-22 00:00:00,ACTIVE,False,2111.57,True
MCH4163,Rajag0pa1an-Hans,Maharashtra,5812,Restaurant,Sole Proprietor,Poona,2023-06-29 15:13:09,ACTIVE,False,,True
MCH2881,J0ha1 PLC,Punjab,,,Partnership,Amritsar,2023-05-16 23:44:00,ACTIVE,False,807.63,True
MCH4804,Swamy PLC,Uttar Pradesh,,,Partnership,Lko,2025-01-12 09:37:41,SUSPENDED,False,207.24,False
MCH4858,MALHOTRA-DOCTOR,Punjab,4814,Telecom,Individual,Ludhiana,2024-11-20 00:00:00,ACTIVE,False,7460.92,True
MCH6083,"Shah, Deep and Swaminathan",Punjab,5411,Grocery,Partnership,Amritsar,2025-06-28 00:00:00,ACTIVE,False,1417.0,False
MCH5280,Mani-Chada,Tamil Nadu,4131,Transportation,Sole Proprietor,Chennai,2025-03-18 00:00:00,ACTIVE,False,1112.24,True
MCH2052,"Saraf, Maharaj and Kakar",Maharashtra,5999,Misc Retail,Individual,Poona,2025-01-30 00:00:00,ACTIVE,False,3476.81,True
MCH9366,"Parsa, Walia and Viswanathan",Punjab,5699,Apparel,Individual,Jalandhar,2024-11-13 00:00:00,ACTIVE,False,7891.78,True
MCH5256,GhoshLLC,Tamil Nadu,4131,Transportation,Individual,Chennai,,ACTIVE,False,429.35,True
MCH9239,BALAKRISHNAN-DAS,Karnataka,5411,Grocery,Partnership,Bangalore,2025-12-11 06:31:01,ACTIVE,False,,True
MCH8055,"Gade, Dani and Daya1",Karnataka,5812,Restaurant,Private Limited,Bangalore,2024-06-02 16:33:31,INACTIVE,False,1539.89,True
MCH9377,chaudhuri plc,Delhi,5699,Apparel,Sole Proprietor,Delhi,2023-04-14 00:00:00,ACTIVE,False,1583.18,True
MCH9720,Hayre Ltd,Maharashtra,5942,Book Store,Sole Proprietor,Poona,2024-04-24 00:00:00,ACTIVE,False,507.94,False
MCH7918,Purohit LLC,West Bengal,5942,Book Store,Private Limited,Kolkata,2024-09-06 00:00:00,ACTIVE,False,1204.0,True
MCH7821,Deshmukh Inc,Karnataka,,,Partnership,Bangalore,2026-01-26 00:00:00,ACTIVE,False,1463.63,True
MCH3801,"Arya, Sachar and Khanna",Karnataka,5912,Medical / Pharmacy,Partnership,Bangalore,2024-01-03 13:59:47,SUSPENDED,False,639.86,True
MCH1686,Chokshi and Sons,Karnataka,5942,Book Store,Individual,Bangalore,2024-02-02 00:00:00,ACTIVE,False,1116.34,False
MCH9534,DESHMUKH-YADAV,Telangana,7011,Hotel / Lodging,Individual,Hyderabad,2024-08-13 00:00:00,ACTIVE,False,1143.6,True
MCH9447,Sundaram LLC,Telangana,5999,Misc Retail,Individual,Hyderabad,2026-01-30 00:00:00,ACTIVE,False,974.62,True
MCH1324,"EDWIN, SAVANT AND TANDON",Karnataka,7011,Hotel / Lodging,Partnership,Bangalore,2026-01-26 00:00:00,ACTIVE,False,1192.31,False
MCH2014,Sundaram and Sons,Punjab,5999,Misc Retail,Private Limited,Ludhiana,2024-01-27 00:00:00,ACTIVE,False,4199.0,True
MCH1912,Keer-Mitra,Tamil Nadu,4131,Transportation,Sole Proprietor,Chennai,2024-10-27 18:55:18,ACTIVE,False,3259.24,True
MCH2428,Suresh-Varma,Telangana,4814,Telecom,Private Limited,Hyderabad,2024-05-31 00:00:00,ACTIVE,False,949.0,True
MCH3383,Muni Inc,Delhi,5999,Misc Retail,Sole Proprietor,Delhi,2023-04-21 22:36:00,ACTIVE,False,5804.6,True
MCH4692,Bhat Inc,Telangana,4131,Transportation,Sole Proprietor,Hyderabad,2024-05-06 00:00:00,ACTIVE,False,3808.17,False
MCH2122,"Bava, Bal and Mittal",Maharashtra,,,Individual,Pune,2024-01-04 00:00:00,ACTIVE,False,1119.03,False
MCH3513,"Gade, Raghavan and Ben",Tamil Nadu,5942,Book Store,Individual,Chennai,2024-07-21 08:51:00,INACTIVE,False,1116.95,True
MCH7462,"MALHOTRA, SACHDEVA AND SANT",Telangana,5411,Grocery,Sole Proprietor,Hyderabad,2025-11-11 00:00:00,ACTIVE,False,1601.35,True
MCH8935,tella-bawa,Rajasthan,4131,Transportation,Individual,Jaipur,2024-01-13 15:35:49,ACTIVE,False,997.56,True
MCH5193,Shetty Inc,Punjab,5912,Medical / Pharmacy,Partnership,Amritsar,2025-07-13 00:00:00,ACTIVE,True,1291.02,True
MCH1305,Ghose-Batta,Telangana,4131,Transportation,Individual,Hyderabad,2025-12-20 00:00:00,INACTIVE,False,380.06,False
MCH1162,"Anand, Mistry and Khare",Delhi,5999,Misc Retail,Private Limited,Delhi,2025-12-02 00:00:00,ACTIVE,False,1311.0,True
MCH1387,HANDA-TALWAR,Uttar Pradesh,4131,Transportation,Sole Proprietor,Lucknow,2023-10-05 03:18:00,ACTIVE,False,754.0,False
MCH6721,"Saran, Varughese and Savant",Punjab,5912,Medical / Pharmacy,Individual,Ludhiana,2025-11-11 00:00:00,ACTIVE,False,1696.94,True
MCH4669,Bail PLC,Uttar Pradesh,4131,Transportation,Sole Proprietor,Lucknow,2023-09-17 00:00:00,INACTIVE,False,1960.77,True
MCH7126,Deol Ltd,Delhi,5999,Misc Retail,Partnership,Delhi,2025-06-25 00:00:00,ACTIVE,False,495.33,False
MCH9805,Sha-Mitter,Punjab,5311,Department Store,Partnership,Jalandar,,ACTIVE,False,1993.26,True
MCH6064,"Wable, Virk and Gaba",Punjab,5812,Restaurant,Private Limited,Amritsar,2025-06-09 01:56:12,ACTIVE,False,5256.61,True
MCH2306,GOSWAMI INC,Karnataka,7011,Hotel / Lodging,Sole Proprietor,Bangalore,,ACTIVE,False,1562.95,True
